Id,Cyberbullying,Insult,Profanity,Sarcasm,Threat,Exclusion,Pornography,Spam
'1133369840788561922,0,0,1,0,0,0,0,0
'1133378005957525505,0,0,1,0,0,0,1,1
'1133447311605080064,0,0,1,0,0,0,0,0
'1135201103669280769,0,0,1,0,0,0,0,0
'1132725426927874048,0,0,1,0,0,0,0,0
'1132744995025371137,0,0,1,0,0,0,0,0
'1133103739521458176,0,0,1,0,0,0,0,0
'1132692796744167424,0,0,0,0,0,0,0,0
'1133475877197680642,0,0,1,0,0,0,0,0
'1134503439189381120,0,0,1,0,0,0,0,0
'1132728155855294464,0,0,1,0,0,0,0,0
'1132702219608895488,0,1,1,0,0,0,0,0
'1132702383358783490,0,1,1,0,0,0,0,0
'1132701996094558211,0,1,1,0,0,0,1,1
'1132716880794230787,0,0,0,0,0,0,0,0
'1132841906818375680,0,0,1,0,0,0,0,0
'1132684800177954816,0,0,1,0,0,0,0,0
'1132712706501500928,0,0,1,0,0,0,0,0
'1133920505197670400,1,1,1,0,0,0,0,0
'1133436952894758912,0,0,1,0,0,0,1,1
'1135113499292635137,0,1,1,0,0,0,0,0
'1132735025164771334,0,0,0,0,0,0,0,0
'1132686268939296770,1,1,1,0,0,0,0,0
'1132693276245594113,0,0,1,0,0,0,0,0
'1133169261562781696,0,0,1,0,0,0,0,0
'1132703935242883073,1,1,1,0,0,0,0,0
'1132912143186063360,0,0,1,0,0,0,1,1
'1132949030089052160,0,1,1,0,0,0,1,1
'1132765527762452485,0,1,1,0,0,0,0,0
'1133805993882738689,1,1,1,0,0,0,0,0
'1135196210598424577,0,0,1,0,0,0,1,1
'1132729969912799232,0,0,1,0,0,0,0,0
'1132991508196544513,0,0,1,0,0,0,0,0
'1132703781127241728,0,1,1,0,0,0,1,1
'1132730698069151745,0,0,1,0,0,0,0,0
'1133432927897956352,0,1,1,0,0,0,1,1
'1132828233009836033,0,0,1,0,0,0,0,0
'1132766058010566657,0,0,1,0,0,0,0,0
'1133828769196720129,0,0,1,0,0,0,0,0
'1132686145303863297,0,0,1,0,0,0,0,0
'1132727781668872200,0,0,1,0,0,0,0,0
'1133416239546679302,0,0,1,0,0,0,1,1
'1133120142420905986,0,0,1,0,0,0,0,0
'1132855131119210496,0,1,1,0,0,0,1,1
'1132904538426478595,0,1,1,0,0,0,1,1
'1133338281918238721,0,0,1,0,0,0,0,0
'1132685609015767040,0,0,1,0,0,0,0,0
'1132723023587479553,0,0,1,0,0,0,0,0
'1132724532425437184,0,0,1,0,0,0,0,0
'1132725226230419457,0,0,1,0,0,0,0,0
'1135167246093787141,0,0,1,0,0,0,0,0
'1133616174875500545,1,1,1,0,0,0,0,0
'1132730111545864192,0,0,1,0,0,0,0,0
'1132994541823418368,0,0,1,0,0,0,0,0
'1133153384054317056,1,1,1,0,0,0,0,0
'1132724760855678976,0,0,1,0,0,0,0,0
'1133317063978696705,0,0,1,0,0,0,0,0
'1134704460096106496,1,1,0,0,0,0,0,0
'1132703373369720833,0,0,1,0,0,0,0,0
'1133397479293104128,0,0,1,0,0,0,1,0
'1132852952606027781,0,0,0,0,0,0,0,0
'1135172183104339968,0,1,1,0,0,0,0,0
'1132992623805894659,0,0,1,0,0,0,0,0
'1132725068348448768,0,0,1,0,0,0,0,0
'1135195159338147840,0,1,1,0,0,0,1,1
'1132938782221770752,1,1,1,0,0,0,0,0
'1133373935075119105,0,0,1,0,0,0,1,1
'1135113646416306176,0,0,1,0,0,0,1,1
'1132730824368054272,0,0,1,0,0,0,1,1
'1132687029089832960,0,0,1,0,0,0,0,0
'1132733709298393089,0,0,0,0,0,0,0,0
'1133210956903997440,0,0,1,0,0,0,0,0
'1132770313828261890,0,0,1,0,0,0,0,0
'1133815114732322816,0,0,0,0,0,0,0,0
'1133265429655371776,0,0,0,0,0,0,0,0
'1132713401975693312,0,0,1,0,0,0,0,0
'1135197399520092161,0,1,1,0,0,0,0,0
'1132702947102666752,0,0,1,0,0,0,0,0
'1133189874566148098,0,0,1,0,0,0,0,0
'1132716492628418560,0,0,0,0,0,0,0,0
'1132736632493367297,0,0,1,0,0,0,0,0
'1132765891064676352,0,0,1,0,0,0,0,0
'1132856052335161344,0,1,1,0,0,0,0,0
'1132855606107418625,0,1,1,0,0,0,0,0
'1133433972732547072,0,0,1,0,0,0,1,1
'1132926808838434817,0,1,1,0,0,0,1,1
'1132685483849310208,0,0,0,0,0,0,0,0
'1132767426834313219,0,0,1,0,0,0,0,0
'1132692736182767617,0,0,1,0,0,0,0,0
'1132994723281494016,0,0,1,0,0,0,0,0
'1135197221362683905,0,0,1,0,0,0,0,0
'1133406038911324160,0,0,1,0,0,0,1,1
'1132988796734246912,0,0,1,0,0,0,0,0
'1132692770295025664,0,0,1,0,0,0,0,0
'1133451443049062401,0,0,1,0,0,0,0,0
'1132859006169624576,0,0,1,0,0,0,1,1
'1135195448715632642,0,1,1,0,0,0,0,0
'1132704070278369280,0,1,1,0,0,0,0,0
'1135201441537187840,0,1,1,0,0,0,0,0
'1132735082542837760,0,0,1,0,0,0,0,0
'1133408645897695233,0,0,1,0,0,0,1,1
'1135079426771828736,0,1,1,0,0,0,0,0
'1133047529250217984,0,0,1,0,0,0,0,0
'1132703262941954048,0,0,1,0,0,0,0,0
'1133385727356620805,0,0,1,0,0,0,1,0
'1133579170028675072,0,0,1,0,0,0,0,0
'1133389045411831808,0,0,1,0,0,0,1,1
'1135195003712606208,0,0,1,0,0,0,0,0
'1135074044829716482,0,1,1,0,0,0,0,0
'1135026664117866498,0,0,1,0,0,0,1,1
'1133474248671023104,0,0,1,0,0,0,0,0
'1132692350948528129,0,0,1,0,0,0,0,0
'1133380809824641026,0,0,1,0,1,0,0,0
'1132716202340618240,0,0,1,0,0,0,0,0
'1132990526272278528,0,0,1,0,0,0,0,0
'1132852358365569025,1,1,1,0,0,0,0,0
'1132725568049418241,0,0,0,0,0,0,0,0
'1132693276736274433,0,0,1,0,0,0,0,0
'1132731894007603201,0,0,1,0,0,0,0,0
'1133055802732793858,0,0,1,0,0,0,1,1
'1133468158239617025,0,1,1,0,0,0,1,1
'1132729829504118784,0,0,1,0,0,0,0,0
'1132736652097417216,0,0,1,0,0,0,0,0
'1132715557546024962,0,1,1,0,0,0,0,0
'1132731479157608448,0,0,1,0,0,0,0,0
'1133464394430590977,0,0,1,0,0,0,1,1
'1132726290094710784,0,0,1,0,0,0,0,0
'1132992687286771712,0,0,1,0,0,0,0,0
'1132725776669925376,0,0,1,0,0,0,0,0
'1133145287768379397,0,1,1,0,0,0,1,1
'1132702091875688453,0,0,1,0,0,0,0,0
'1132692537288921093,0,0,1,0,0,0,0,0
'1133284861664477184,0,0,1,0,0,0,0,0
'1135164713472385025,0,1,1,0,0,0,0,0
'1132994687600648192,1,1,1,0,0,0,0,0
'1133272477663023104,0,0,1,0,0,0,0,0
'1132685746240983041,1,1,1,0,0,0,0,0
'1134727368235466752,0,0,0,0,0,0,0,0
'1135199201921511424,0,0,1,0,0,0,0,0
'1135197838261051392,0,0,1,0,0,0,1,1
'1132687084999856128,0,0,1,0,0,0,0,0
'1132933338002534401,0,1,1,0,0,0,1,1
'1134426400071573504,0,0,0,0,0,0,0,0
'1133126424070709250,0,1,1,0,0,0,0,0
'1133464525544579073,0,0,0,0,0,0,0,0
'1133590001898479616,0,0,1,0,0,0,1,1
'1132703206851600384,0,0,1,0,0,0,1,1
'1132856028767240193,0,0,1,0,0,0,1,0
'1132992670010433536,0,0,0,0,0,0,0,0
'1132732055228432384,0,0,1,0,0,0,0,0
'1134481188347883520,0,0,1,0,0,0,0,0
'1133392658666262528,0,0,1,0,0,0,1,1
'1132732385760563200,0,0,1,0,0,0,0,0
'1135193072772554754,0,0,1,0,0,0,0,0
'1135160316780777472,0,1,1,0,0,0,0,0
'1132768115278929920,0,0,1,0,0,0,1,1
'1132729638013292544,0,0,1,0,0,0,0,0
'1132852667120836608,0,1,1,0,0,0,1,1
'1133346050910105601,0,0,1,0,0,0,0,0
'1132849583908741120,0,0,0,0,0,0,0,0
'1132692433148551175,0,0,1,0,0,0,1,1
'1132728905763295232,0,0,1,0,0,0,0,0
'1132736129403379712,0,0,0,0,0,0,1,1
'1133438061046452224,0,1,1,0,0,0,0,0
'1133132938340491264,0,0,1,0,0,0,0,0
'1135197171740028928,0,0,1,0,0,0,1,1
'1133472254942171138,0,0,1,0,0,0,1,1
'1132768888209301504,0,0,1,0,0,0,0,1
'1133281270148898816,0,0,1,0,0,0,0,0
'1133407658386558978,0,0,1,0,0,0,1,1
'1132717303873728513,0,1,1,0,0,0,1,1
'1133854540523016194,0,1,1,0,0,0,0,0
'1133443741237284868,0,0,1,0,0,0,1,1
'1132685860514795521,0,0,1,0,0,0,0,0
'1133216622884380672,0,1,1,0,0,0,0,0
'1132937349350998018,0,0,1,0,0,0,1,1
'1132734844042190849,0,1,1,0,0,0,0,0
'1133396077867151366,0,0,0,0,0,0,0,0
'1133444577107439616,0,0,1,0,0,0,0,0
'1134525971204362240,0,0,1,0,0,0,0,0
'1132692984993132545,0,0,0,0,0,0,0,0
'1133438020336705536,0,0,1,0,0,0,1,1
'1133590390177554432,0,1,1,0,0,0,1,1
'1133425835355119616,0,0,1,0,0,0,1,0
'1132722703427883010,0,0,1,0,0,0,1,1
'1132734100983488513,0,0,1,0,0,0,0,0
'1132716681346686976,0,1,1,0,0,0,0,0
'1133356677053468672,0,0,1,0,0,0,0,0
'1135052563483467778,0,1,1,0,0,0,0,0
'1132693416033132544,0,0,1,0,0,0,0,0
'1132686950325018625,0,0,1,0,0,0,0,0
'1133443638078451712,0,0,1,0,0,0,0,0
'1132703379048861696,0,0,1,0,0,0,1,1
'1135158106659442691,0,1,1,0,0,0,0,0
'1134502441918054400,0,0,0,0,0,0,0,0
'1132692823638257670,0,0,1,0,0,0,0,0
'1132713647434739712,0,0,1,0,0,0,0,0
'1132703282462416897,0,1,1,0,0,0,0,0
'1132704040175972352,1,1,1,0,0,0,0,0
'1133155185147170816,0,0,1,0,0,0,0,0
'1133418851952222210,0,1,1,0,0,0,0,0
'1132703765390340096,0,1,1,0,0,0,0,0
'1132757283086016512,0,0,1,0,0,0,1,1
'1133396043620671489,0,0,1,0,0,0,1,0
'1132693206544670726,0,0,1,0,0,0,1,1
'1132852533544792064,0,1,1,0,0,0,0,0
'1133461976045228032,0,0,1,0,0,0,0,0
'1132858481940291585,0,0,0,0,0,0,0,0
'1132764539064397829,0,0,0,0,0,0,0,0
'1132724550389649408,0,0,0,0,0,0,0,0
'1132714851007127553,0,0,0,0,0,0,0,0
'1133441363784216576,0,0,1,0,0,0,0,0
'1132749728809181184,0,0,1,0,0,0,0,0
'1132704149555036162,0,1,1,0,0,0,0,0
'1134856756184723456,0,0,0,0,0,0,0,0
'1132712955139772418,0,0,1,0,0,0,0,0
'1135113464077094912,0,0,1,0,0,0,0,0
'1133415330355793920,0,0,1,0,0,0,1,0
'1132717085468049413,0,0,1,0,0,0,0,0
'1133412374986145792,0,0,1,0,0,0,1,1
'1133331809046061057,0,0,1,0,0,0,0,0
'1132692633292197889,0,0,0,0,0,0,0,0
'1132703966389854208,0,1,1,0,0,0,0,0
'1133477398761091073,0,0,1,0,0,0,1,1
'1135066829863436288,0,0,1,0,0,0,0,0
'1132828839791538177,0,0,1,0,0,0,0,0
'1135201561569878017,0,0,1,0,0,0,1,1
'1133212829987856385,0,0,1,0,0,0,1,1
'1132992234473893889,0,0,1,0,0,0,0,0
'1133451491770011648,0,0,1,0,0,0,0,0
'1133402839508824064,0,0,1,0,0,0,1,1
'1132693563014180864,0,0,1,0,0,0,0,0
'1132905325386977282,0,0,1,0,0,0,1,1
'1135030280249647104,0,0,1,0,0,0,0,0
'1132692185105752064,0,0,1,0,0,0,0,0
'1133430955639754759,0,0,1,0,0,0,1,1
'1132735450542739457,0,0,0,0,0,0,0,0
'1135195044464357377,0,1,1,0,0,0,0,0
'1132751867535138816,0,0,0,0,0,0,0,0
'1133927261965434880,0,0,0,0,0,0,0,0
'1135038064336748544,0,0,1,0,0,0,0,0
'1135178912101781504,0,0,1,0,0,0,0,0
'1134352155123388417,0,0,0,0,0,0,0,0
'1133581707842424832,0,0,1,0,0,0,1,1
'1133234184099717120,0,0,1,0,0,0,1,0
'1134830530703138819,0,0,0,0,0,0,0,0
'1132726314518044672,0,0,1,0,0,0,0,0
'1132723331772375040,0,0,1,0,0,0,0,0
'1135194629278769152,0,0,1,0,0,0,0,0
'1132715979719434240,0,0,1,0,0,0,0,0
'1132692776792068096,0,0,1,0,0,0,0,0
'1134520184310587392,0,0,0,0,0,0,0,0
'1134514299270025216,0,0,1,0,0,0,0,0
'1133396723047522305,0,1,1,0,0,0,0,0
'1132715042779090945,0,0,0,0,0,0,0,0
'1132858307536928768,0,1,1,0,0,0,1,1
'1133463682669785088,0,0,1,0,0,0,1,1
'1132834128364093441,0,0,1,0,0,0,0,0
'1133420443749277696,0,0,1,0,0,0,1,0
'1132693079196966912,1,1,1,0,0,0,0,0
'1135197782678155264,0,0,1,0,0,0,1,1
'1133425751817162752,0,0,1,0,0,0,1,0
'1132732566262439936,0,0,1,0,0,0,0,0
'1133472709269164032,0,0,1,0,0,0,0,0
'1135140451730841600,0,0,0,0,0,0,0,0
'1132835908800004096,0,0,1,0,0,0,0,0
'1132738817977274368,0,0,1,0,0,0,1,1
'1133325945602039809,0,1,1,0,0,0,0,0
'1135108234249953281,0,1,1,0,0,0,0,0
'1132991077605158913,0,0,1,0,0,0,0,0
'1132686944419422209,0,0,1,0,0,0,0,0
'1133014561966231552,0,0,1,0,0,0,1,1
'1132765391598563328,1,1,1,0,0,0,0,0
'1132729268180537344,0,0,1,0,0,0,0,0
'1132726396843974656,0,0,1,0,0,0,0,0
'1133859166630612992,0,0,1,0,0,0,0,0
'1132728260494802944,0,0,0,0,0,0,0,0
'1132703888866455552,0,1,1,0,0,0,0,0
'1133427044027686913,1,1,1,0,0,0,0,0
'1132701913399664640,0,0,0,0,0,0,0,0
'1133305002192187392,0,0,1,0,0,0,0,0
'1135035879360253952,0,0,1,0,0,0,1,1
'1132732192768053248,0,0,1,0,0,0,0,0
'1133441937049116673,0,0,1,0,0,0,1,1
'1133474618491232256,0,0,1,0,0,0,0,0
'1132692076594913283,0,0,1,0,0,0,0,0
'1135056784975171584,1,1,1,0,0,0,0,0
'1135030011176599554,0,0,1,0,0,0,0,0
'1132730447581065218,0,0,1,0,0,0,0,0
'1132770442236825601,0,1,1,0,0,0,1,1
'1132686113787662336,0,1,1,0,0,0,0,0
'1132994733402234880,0,0,1,0,0,0,0,0
'1132714076772212736,0,0,0,0,0,0,0,0
'1135194653152686080,0,0,1,0,0,0,1,0
'1133411199654273024,0,0,1,0,0,0,1,1
'1132685526132252672,0,0,1,0,0,0,0,0
'1133459620125716481,0,0,1,0,0,0,0,0
'1132926627963215873,0,1,1,0,0,0,1,1
'1133463876379582475,0,0,1,0,0,0,1,0
'1132946401594347522,0,1,1,0,0,0,1,1
'1132714109735198722,0,0,1,0,0,0,0,0
'1133448233546600459,0,0,0,0,0,0,0,0
'1132727679277514753,0,0,1,0,0,0,0,0
'1132834109712142336,0,0,1,0,0,0,0,0
'1132734169577074689,0,0,1,0,0,0,0,0
'1133410844593856516,0,0,1,0,0,0,1,0
'1135111505404399617,0,0,1,0,0,0,1,1
'1132692102083678208,0,0,1,0,0,0,0,0
'1132713919988899841,0,0,1,0,0,0,1,1
'1132768436730286080,0,0,1,0,0,0,1,1
'1132723217829900288,0,0,1,0,0,0,0,0
'1133406128405123073,0,0,1,0,0,0,1,0
'1132768698555617280,0,0,1,0,0,0,1,1
'1133449113335414787,0,0,1,0,0,0,0,0
'1132713649901101056,0,0,1,0,0,0,0,0
'1132693202245431296,0,0,1,0,0,0,0,0
'1135027407306547206,0,0,1,0,0,0,0,0
'1132693165234905088,0,0,1,0,0,0,0,0
'1132926827083849728,0,1,1,0,0,0,0,0
'1133356801305530368,0,0,1,0,0,0,1,1
'1133132511716888577,0,0,0,0,0,0,0,0
'1132735692877029376,0,0,1,0,0,0,0,0
'1132992121487519746,0,0,1,0,0,0,0,0
'1134109673785823232,0,0,0,0,0,0,0,0
'1132736150752382976,0,0,1,0,0,0,0,0
'1134814066868752384,0,0,0,0,0,0,0,0
'1133443858115772418,0,0,1,0,0,0,0,0
'1132735987216470022,0,0,1,0,0,0,1,1
'1135154185345949696,0,0,1,0,0,0,0,0
'1132826672061997056,0,0,0,0,0,0,0,0
'1132703264070406145,0,0,1,0,0,0,1,1
'1133921058405396485,0,1,1,0,0,0,0,0
'1133158719141941248,0,0,1,0,0,0,0,0
'1133415521624494080,0,0,1,0,0,0,1,0
'1132725782365790208,0,0,1,0,0,0,0,0
'1133337704081567745,0,0,1,0,0,0,0,0
'1133376123524530176,0,0,1,0,0,0,0,0
'1132735737101725696,0,0,1,0,0,0,0,0
'1132823597716836352,0,0,1,0,0,0,0,0
'1132992617631834113,0,0,0,0,0,0,0,0
'1132692429147181056,0,0,1,0,0,0,0,0
'1132994743686893568,0,0,1,0,0,0,0,0
'1132993615800627201,0,0,1,0,0,0,1,1
'1135130787865661440,0,0,1,0,0,0,1,1
'1133575483478749185,0,0,1,0,0,0,1,1
'1132724220067237893,0,0,1,0,0,0,0,0
'1132766680415920130,0,0,1,0,0,0,1,0
'1135110489850228738,0,0,0,0,0,0,0,0
'1132994029308637184,0,0,1,0,0,0,0,0
'1133454276108345345,0,0,1,0,0,0,1,1
'1134164676663742464,0,0,0,0,0,0,0,0
'1132702870732791809,0,0,0,0,0,0,0,0
'1132843112647122944,0,0,1,0,0,0,0,0
'1132693133681147905,0,0,0,0,0,0,0,0
'1132846681656037379,0,0,1,0,0,0,1,1
'1132692189509636096,0,0,1,0,0,0,0,0
'1133922620095827976,0,0,0,0,0,0,0,0
'1133286358791925761,0,0,1,0,0,0,0,0
'1132685876021080064,0,0,0,0,0,0,0,0
'1132767256503566337,0,0,0,0,0,0,0,0
'1135194352203030528,0,1,1,0,0,0,0,0
'1132978043826376704,0,0,1,0,0,0,0,0
'1132692475448107008,0,0,0,0,0,0,0,0
'1132767460472573953,0,0,1,0,0,0,0,0
'1134831112755273728,0,0,0,0,0,0,0,0
'1132702576774963211,0,0,1,0,0,0,1,1
'1132990198197833729,0,0,0,0,0,0,0,0
'1133447639813509122,0,0,1,0,0,0,0,0
'1132693471637233664,0,0,1,0,0,0,0,0
'1132734537182662658,0,0,1,0,0,0,0,0
'1133168764780986368,0,1,1,0,0,0,1,1
'1132716553236090886,1,1,1,0,0,0,0,0
'1132735541730955264,0,0,1,0,0,0,0,0
'1132855643281317888,0,1,1,0,0,0,1,1
'1135194686124109834,0,1,1,0,0,0,0,0
'1133191481781571584,0,1,1,0,0,0,0,0
'1133179247810568194,0,0,0,0,0,0,0,0
'1133473895170764800,0,0,1,0,0,0,1,0
'1135145852119474178,0,0,0,0,0,0,0,0
'1133469640720572417,0,0,1,0,0,0,1,1
'1133433885469974529,0,0,1,0,0,0,1,1
'1135059335011287042,0,0,1,0,0,0,1,1
'1132989230928371714,0,0,1,0,0,0,0,0
'1133205336947535872,0,0,0,0,0,0,0,0
'1132727787364782081,0,0,1,0,0,0,0,0
'1132764578939658241,0,0,0,0,0,0,0,0
'1132770170131406848,0,0,1,0,0,0,0,0
'1132703365916499968,0,0,1,0,0,0,1,1
'1132847924872769536,0,0,1,0,0,0,0,0
'1132702497372434432,0,1,1,0,0,0,1,1
'1132764084972249089,0,0,1,0,0,0,0,0
'1132738529828773889,0,0,1,0,0,0,0,0
'1132685410214305792,0,0,1,0,0,0,1,1
'1135109851326140417,0,1,1,0,0,0,1,1
'1132703049372381189,0,1,1,0,0,0,0,0
'1132702047256678400,0,0,1,0,0,0,0,0
'1133258029074395136,0,0,0,0,0,0,0,0
'1132703260962246656,0,0,0,0,0,0,0,0
'1132703854825541632,0,0,1,0,0,0,0,0
'1133466930877046784,0,0,1,0,0,0,0,0
'1133401206825541634,0,0,0,0,0,0,0,0
'1133450245285797891,0,0,1,0,0,0,1,1
'1133454228943441920,0,0,1,0,0,0,0,0
'1132686966393266181,0,1,1,0,0,0,0,0
'1132703769710473222,0,0,1,0,0,0,1,1
'1132768645925482498,0,0,1,0,0,0,0,0
'1132768490442637313,0,0,1,0,0,0,0,0
'1133403087551500289,1,1,1,0,0,0,0,0
'1132692112854704130,0,0,0,0,0,0,0,0
'1135146257708699648,1,1,1,0,0,0,0,0
'1132714858972110851,0,0,1,0,0,0,0,0
'1133877800505622533,1,1,1,0,0,0,0,0
'1133413182163292160,0,1,1,0,0,0,0,0
'1132994400341168129,0,0,1,0,0,0,1,1
'1135135246310150145,0,0,0,0,0,0,0,0
'1132685807452590080,0,0,1,0,0,0,0,0
'1132735320418443264,0,0,1,0,0,0,0,0
'1134004876944371712,0,0,0,0,0,0,0,0
'1133596281299963905,0,0,0,0,0,0,1,1
'1133463367283335170,0,0,1,0,0,0,1,1
'1133119748269641728,0,0,1,0,0,0,0,0
'1132686744342675457,0,0,1,0,0,0,0,0
'1133357075881431040,0,0,1,0,0,0,0,0
'1133130465613877250,1,1,1,0,0,0,0,0
'1132702301490241546,0,0,1,0,0,0,0,0
'1133345743048204289,0,0,0,0,0,0,0,0
'1134515484110589953,1,1,1,0,0,0,0,0
'1133862868095516673,1,1,1,0,0,0,0,0
'1135035105058201603,1,1,1,0,0,0,0,0
'1134502108152115200,0,0,1,0,0,0,0,0
'1133348734161641472,0,0,1,0,0,0,0,0
'1132917407620579328,0,0,1,0,0,0,1,1
'1133907310776946688,1,1,1,0,0,0,0,0
'1133450473145606145,0,0,1,0,0,0,1,0
'1135150301810429952,0,0,1,0,0,0,0,0
'1132858765005529089,1,1,1,0,0,0,0,0
'1132686150928179200,0,0,1,0,0,0,0,0
'1132852364782788608,0,1,1,0,0,0,1,1
'1133233799108734976,0,0,1,0,0,0,1,1
'1132685621011591169,0,1,1,0,0,0,0,0
'1133414280529874944,0,0,1,0,0,0,1,1
'1133447892562305024,0,0,1,0,0,0,1,1
'1132685766545543169,0,0,1,0,0,0,0,0
'1132764076457828360,0,0,1,0,0,0,1,1
'1133385828774891521,0,0,1,0,0,0,1,1
'1133424842257121281,0,0,1,0,0,0,1,0
'1135180489075986432,0,0,1,0,0,0,0,0
'1133321000379191296,0,0,0,0,0,0,0,0
'1132736288488976384,0,0,1,0,0,0,0,0
'1132941977568333824,0,0,1,0,0,0,1,1
'1132904737924194305,0,1,1,0,0,0,0,0
'1135200095685742592,0,0,0,0,0,0,0,0
'1132854868371132418,0,0,1,0,0,0,0,0
'1132702417492094977,1,1,1,0,0,0,0,0
'1133582641117192192,0,0,0,0,0,0,0,0
'1133108139564232704,0,0,1,0,0,0,1,1
'1132703592211767296,1,1,1,0,0,0,0,0
'1133442660545519618,0,0,1,0,0,0,1,1
'1132686864224280577,0,0,0,0,0,0,0,0
'1132989980777865216,0,0,0,0,0,0,0,0
'1132734536440320000,0,1,1,0,0,0,0,0
'1133437747933454342,0,0,1,0,0,0,1,1
'1133349814857547777,1,1,1,0,0,0,0,0
'1133345446267514880,0,0,1,0,0,0,0,0
'1133416486427512838,0,1,1,0,0,0,1,1
'1133570719940583425,0,1,1,0,0,0,1,1
'1134475590625456129,0,0,0,0,0,0,0,0
'1133121876828545026,0,1,1,0,0,0,0,0
'1133211148747198474,0,0,0,0,0,0,0,0
'1132686739133255680,1,1,1,0,0,0,0,0
'1132686315751915520,0,0,0,0,0,0,0,0
'1134279438944706560,0,0,0,0,0,0,1,1
'1132703007727128576,0,0,1,0,0,0,0,0
'1133402501959569408,0,1,1,0,0,0,0,0
'1133410491517362176,0,0,1,0,0,0,1,1
'1132734569508233216,0,0,1,0,0,0,0,0
'1132693222113861632,0,0,1,0,0,0,0,0
'1132855248257732608,0,0,1,0,0,0,1,1
'1132730756281692160,0,0,1,0,0,0,0,0
'1132692587259858944,0,0,1,0,0,0,0,0
'1132685790180454400,0,0,1,0,0,0,0,0
'1133454477384671232,0,0,1,0,0,0,1,1
'1135142968774598656,0,1,1,0,0,0,1,1
'1133470997015928832,0,0,0,0,0,0,0,0
'1132748244277190656,0,0,1,0,0,0,1,1
'1133473565817360384,0,0,1,0,0,0,0,0
'1132712705612296192,0,0,1,0,0,0,0,0
'1133864139795902466,0,0,1,0,0,0,0,0
'1133389563999727618,0,0,0,0,0,0,1,1
'1132702202013913089,0,0,1,0,0,0,0,0
'1132732422704029696,0,0,0,0,0,0,0,0
'1132716341654241280,0,0,0,0,0,0,0,0
'1132703340318679040,0,0,1,0,0,0,1,1
'1132826059454525446,0,0,1,0,0,0,0,0
'1132685456712359937,0,0,1,0,0,0,0,0
'1132702356569825281,0,0,0,0,0,0,0,0
'1132685447862398976,0,0,1,0,0,0,0,0
'1132701869229453313,0,0,1,0,0,0,0,0
'1133478784366198787,0,0,1,0,0,0,0,0
'1135195430902480897,1,1,1,0,0,0,0,0
'1133616851743911936,0,0,0,0,0,0,0,0
'1132736699191238663,0,0,1,0,0,0,0,0
'1132964472694476802,0,1,1,0,0,0,0,0
'1132740709650456576,0,1,1,0,0,0,1,1
'1132769520702107649,0,1,1,0,0,0,0,0
'1132714195114483715,0,0,1,0,0,0,0,0
'1135120610139430913,0,0,1,0,0,0,1,1
'1133389555942469632,0,0,1,0,0,0,1,0
'1133586221467414528,0,0,1,0,0,0,0,0
'1132685520398684161,0,0,1,0,0,0,0,0
'1132702601735225344,0,1,1,0,0,0,0,0
'1132684913461923841,0,1,1,0,0,0,0,0
'1135024433427558400,1,0,1,0,0,0,0,0
'1133452725025411074,0,0,1,0,0,0,0,0
'1132686991756337152,0,1,1,0,0,0,0,0
'1133469150431649803,0,0,1,0,0,0,0,0
'1132686193882279938,0,0,1,0,0,0,0,0
'1132728922699894784,0,0,1,0,0,0,1,1
'1135186884982988805,0,0,1,0,0,0,0,0
'1133019389706481665,0,0,1,0,0,0,0,0
'1132991804545142784,0,0,1,0,0,0,0,0
'1132932463846670336,0,1,1,0,0,0,1,1
'1133419029538967553,0,0,1,0,0,0,1,1
'1132990840865992709,0,0,0,0,0,0,0,0
'1134112046025515008,0,0,1,1,0,0,0,0
'1132712719809826816,0,0,1,0,0,0,0,0
'1135024046532378624,0,0,1,0,0,0,0,0
'1132920641458335749,0,1,1,0,0,0,1,1
'1134226374196154374,0,0,0,1,0,0,0,0
'1132703359989948416,0,0,1,0,0,0,0,0
'1132715278855483392,0,0,0,0,0,0,0,0
'1133449816493711362,0,0,1,0,0,0,0,0
'1132764247430193152,0,0,1,0,0,0,0,0
'1132859189523570688,0,0,1,0,0,0,1,0
'1132909360978354176,0,0,1,0,0,0,0,0
'1133253906912432128,0,0,1,0,0,0,0,0
'1132736154648760325,0,0,0,0,0,0,0,0
'1132857350858182656,0,0,1,0,0,0,1,1
'1132765009262600197,0,0,1,0,0,0,1,1
'1132735496201809920,0,0,1,0,0,0,0,0
'1132702256732631041,0,0,1,0,0,0,0,0
'1132714594198261762,0,0,1,0,0,0,0,0
'1132988386631933955,0,0,1,0,0,0,0,0
'1135201075152244736,0,0,0,0,0,0,0,0
'1132701887281504258,0,0,1,0,0,0,0,0
'1132716037328257029,1,1,1,0,0,0,0,0
'1132701995545108481,0,0,0,0,0,0,0,0
'1132703838107045888,0,0,1,0,0,0,1,0
'1135046757224734720,0,0,1,0,0,0,0,0
'1133158525151039488,0,1,1,0,0,0,0,0
'1132725271465996288,0,0,1,0,0,0,0,0
'1132725432397156352,0,0,0,0,0,0,0,0
'1135109213225652225,0,0,1,0,0,0,1,1
'1133451140518088704,0,0,1,0,0,0,1,1
'1135174460842106881,0,0,1,0,0,0,0,0
'1132990837204369408,0,0,1,0,0,0,0,0
'1132994850532601857,0,0,0,0,0,0,0,0
'1132692400550236160,0,0,1,0,0,0,0,0
